121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/dist/dom-ready.min.js?ver=392bdd43726760d1f3ca HTTP/1.1" 200 680 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/dist/a11y.min.js?ver=7032343a947cfccf5608 HTTP/1.1" 200 1309 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/api-request.min.js?ver=6.4.2 HTTP/1.1" 200 939 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/dist/url.min.js?ver=b4979979018b684be209 HTTP/1.1" 200 4214 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/js/site-health.min.js?ver=6.4.2 HTTP/1.1" 200 2554 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/wp-ajax-response.min.js?ver=6.4.2 HTTP/1.1" 200 1429 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/jquery/jquery.color.min.js?ver=2.2.0 HTTP/1.1" 200 3255 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/wp-lists.min.js?ver=6.4.2 HTTP/1.1" 200 2885 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/quicktags.min.js?ver=6.4.2 HTTP/1.1" 200 3860 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/jquery/jquery.query.js?ver=2.2.3 HTTP/1.1" 200 1977 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/js/edit-comments.min.js?ver=6.4.2 HTTP/1.1" 200 5461 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/jquery/ui/mouse.min.js?ver=1.13.2 HTTP/1.1" 200 1435 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/jquery/ui/core.min.js?ver=1.13.2 HTTP/1.1" 200 7450 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/js/postbox.min.js?ver=6.4.2 HTTP/1.1" 200 2572 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/jquery/ui/sortable.min.js?ver=1.13.2 HTTP/1.1" 200 6916 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/dist/vendor/moment.min.js?ver=2.29.4 HTTP/1.1" 200 18897 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/dist/deprecated.min.js?ver=73ad3591e7bc95f4777a HTTP/1.1" 200 805 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/dist/date.min.js?ver=936c461ad5dce9c2c8ea HTTP/1.1" 200 43931 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/js/dashboard.min.js?ver=6.4.2 HTTP/1.1" 200 3413 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/thickbox/thickbox.js?ver=3.1-20121105 HTTP/1.1" 200 4366 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/js/plugin-install.min.js?ver=6.4.2 HTTP/1.1" 200 1371 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/wp-sanitize.min.js?ver=6.4.2 HTTP/1.1" 200 633 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/js/updates.min.js?ver=6.4.2 HTTP/1.1" 200 9499 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/shortcode.min.js?ver=6.4.2 HTTP/1.1" 200 1495 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/js/svg-painter.js?ver=6.4.2 HTTP/1.1" 200 2476 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/heartbeat.min.js?ver=6.4.2 HTTP/1.1" 200 2407 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/js/media-upload.min.js?ver=6.4.2 HTTP/1.1" 200 962 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/wp-auth-check.min.js?ver=6.4.2 HTTP/1.1" 200 1122 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/wplink.min.js?ver=6.4.2 HTTP/1.1" 200 4229 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/jquery/ui/menu.min.js?ver=1.13.2 HTTP/1.1" 200 3373 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/jquery/ui/autocomplete.min.js?ver=1.13.2 HTTP/1.1" 200 3228 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/wp-emoji-release.min.js?ver=6.4.2 HTTP/1.1" 200 5390 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-includes/js/thickbox/loadingAnimation.gif HTTP/1.1" 200 15525 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
43.200.198.231 - - [04/Jan/2024:07:35:24 +0000] "POST /wp-cron.php?doing_wp_cron=1704353723.9995710849761962890625 HTTP/1.1" 200 285 "-" "WordPress/6.4.2; http://docker.gguduck.com:8888"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=1&_ajax_nonce=4bdde0e1f5&1704353723350 HTTP/1.1" 200 1138 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:24 +0000] "GET /favicon.ico HTTP/1.1" 302 530 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:24 +0000] "GET /wp-admin/admin-ajax.php?action=wp-compression-test&test=no&_ajax_nonce=4bdde0e1f5&1704353723612 HTTP/1.1" 200 489 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 586 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:35:23 +0000] "GET /wp-admin/admin-ajax.php?action=dashboard-widgets&widget=dashboard_primary&pagenow=dashboard HTTP/1.1" 200 891 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
127.0.0.1 - - [04/Jan/2024:07:35:32 +0000] "OPTIONS * HTTP/1.0" 200 126 "-" "Apache/2.4.38 (Debian) PHP/7.4.21 (internal dummy connection)"
43.200.198.231 - - [04/Jan/2024:07:36:24 +0000] "POST /wp-cron.php?doing_wp_cron=1704353784.8926889896392822265625 HTTP/1.1" 200 285 "-" "WordPress/6.4.2; http://docker.gguduck.com:8888"
121.140.122.206 - - [04/Jan/2024:07:36:24 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 531 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:38:25 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 531 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:40:26 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 531 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
121.140.122.206 - - [04/Jan/2024:07:41:27 +0000] "POST /wp-admin/admin-ajax.php HTTP/1.1" 200 531 "http://docker.gguduck.com:8888/wp-admin/" "Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/120.0.0.0 Safari/537.36"
